CustomerKey,FirstName,LastName,FullName,Age,MaritalStatus,Gender,DateFirstPurchase,CustomerCity
19359,Roberto,Townsend,Roberto Townsend,55,M,Male,2019-06-27,Bury
19360,Joanna,Hernandez,Joanna Hernandez,56,M,Female,2019-06-18,Cheltenham
19361,Stacey,Sun,Stacey Sun,55,M,Female,2019-06-01,Leeds
19362,Karl,Raje,Karl Raje,50,M,Male,2019-06-08,London
19363,Regina,Raman,Regina Raman,57,S,Female,2020-05-16,Croix
19364,Alejandro,Nara,Alejandro Nara,51,M,Male,2018-05-07,Frankfurt am Main
19365,Wayne,Shan,Wayne Shan,57,M,Male,2018-06-21,Solingen
19366,Christy,Beck,Christy Beck,57,M,Female,2019-08-29,Roubaix
19367,Johnathan,Gonzalez,Johnathan Gonzalez,40,S,Male,2020-12-22,Paris
19368,Lindsay,Anand,Lindsay Anand,41,S,Female,2020-11-14,Mühlheim
19369,Clifford,Suri,Clifford Suri,41,S,Male,2020-03-31,Newcastle upon Tyne
19370,Gilbert,Yang,Gilbert Yang,42,S,Male,2020-08-23,Colombes
19371,Roy,Mehta,Roy Mehta,42,S,Male,2020-10-31,Kiel
19372,Cassidy,Long,Cassidy Long,43,S,Female,2020-08-25,Drancy
19373,Rebekah,Suri,Rebekah Suri,42,S,Female,2020-07-05,Leipzig
19374,Paula,Ashe,Paula Ashe,44,S,Female,2020-10-07,Les Ulis
19375,Omar,Anand,Omar Anand,43,S,Male,2020-04-16,Münster
19376,Paige,Wood,Paige Wood,43,S,Female,2020-11-22,Paris
19377,Dominic,Chandra,Dominic Chandra,43,S,Male,2021-01-20,Ingolstadt
19378,Lucas,Davis,Lucas Davis,43,S,Male,2020-12-23,Oxford
19379,Crystal,Guo,Crystal Guo,44,S,Female,2020-10-17,W. York
19380,Marshall,Luo,Marshall Luo,44,S,Male,2019-08-28,Orleans
19381,Brandi,Romero,Brandi Romero,44,S,Female,2019-09-20,Pantin
19382,Jerry,Shan,Jerry Shan,43,M,Male,2019-07-16,Newcastle upon Tyne
19383,Roger,Nath,Roger Nath,46,S,Male,2020-03-06,Darmstadt
19384,Gilbert,Rai,Gilbert Rai,45,S,Male,2020-12-21,Neunkirchen
19385,Alisha,Lin,Alisha Lin,41,S,Female,2020-12-01,Hannover
19386,Allen,Martinez,Allen Martinez,45,S,Male,2019-09-07,Orleans
19387,Ruth,Rana,Ruth Rana,45,M,Female,2018-06-27,Kiel
19388,Alberto,Martin,Alberto Martin,39,S,Male,2020-04-17,Mühlheim
19389,Terrence,Goel,Terrence Goel,41,S,Male,2020-05-21,Lancaster
19390,Terrance,Perez,Terrance Perez,40,S,Male,2020-08-02,Saint-Denis
19391,Sergio,Rana,Sergio Rana,40,S,Male,2020-09-24,Darmstadt
19392,Sergio,Kapoor,Sergio Kapoor,41,S,Male,2020-02-16,Oxford
19393,Miguel,Anderson,Miguel Anderson,57,M,Male,2020-01-07,Imperial Beach
19394,Henry,Nelson,Henry Nelson,58,M,Male,2020-06-12,Newton
19395,Austin,Zhang,Austin Zhang,59,S,Male,2020-02-24,Glendale
19396,Tammy,Prasad,Tammy Prasad,59,S,Female,2020-02-27,Beaverton
19397,Terry,Shen,Terry Shen,53,S,Male,2020-09-07,Beverly Hills
19398,Dylan,Gonzales,Dylan Gonzales,58,S,Male,2020-11-09,Redwood City
19399,Anthony,Brown,Anthony Brown,58,S,Male,2020-05-02,Oak Bay
19400,Gavin,Hayes,Gavin Hayes,52,S,Male,2020-06-16,Vancouver
19401,Kyle,Hernandez,Kyle Hernandez,52,S,Male,2020-02-22,Chula Vista
19402,Jeremiah,Scott,Jeremiah Scott,52,S,Male,2020-02-10,Downey
19403,Morgan,Cook,Morgan Cook,52,S,Female,2020-01-30,Long Beach
19404,Nicole,Moore,Nicole Moore,90,M,Female,2020-12-25,Berkeley
19405,Abigail,Smith,Abigail Smith,53,M,Female,2020-02-09,Lake Oswego
19406,Brooke,Travers,Brooke Travers,53,M,Female,2020-02-26,Salem
19407,Sarah,Perry,Sarah Perry,59,M,Female,2020-02-22,Oregon City
19408,Taylor,Richardson,Taylor Richardson,59,M,Female,2020-02-20,Imperial Beach
19409,Savannah,Allen,Savannah Allen,59,M,Female,2020-02-08,Lincoln Acres
19410,Chloe,Adams,Chloe Adams,60,M,Female,2020-02-25,Marysville
19411,Sarah,Alexander,Sarah Alexander,60,M,Female,2020-11-23,Sooke
19412,Jaime,Chander,Jaime Chander,59,M,Male,2020-05-19,Bellingham
19413,Xavier,Kelly,Xavier Kelly,60,S,Male,2020-01-28,Burien
19414,Alexis,Ashe,Alexis Ashe,50,M,Female,2020-06-01,Westminster
19415,Devin,Collins,Devin Collins,53,M,Male,2018-06-14,Frankfurt
19416,Caitlin,Morris,Caitlin Morris,59,M,Female,2019-07-01,Watford
19417,Alexis,Foster,Alexis Foster,59,M,Female,2018-06-07,Frankfurt
19418,Nathan,Miller,Nathan Miller,60,S,Male,2019-07-12,Esher-Molesey
19419,Allison,Adams,Allison Adams,48,S,Female,2019-09-22,Roubaix
19420,Stanley,Raman,Stanley Raman,60,S,Male,2018-07-28,Berlin
19421,Jay,Rana,Jay Rana,48,S,Male,2019-10-11,Lille
19422,Paula,Gutierrez,Paula Gutierrez,48,S,Female,2018-07-30,Ingolstadt
19423,Maria,Price,Maria Price,48,S,Female,2019-10-17,Metz
19424,Terrance,Smith,Terrance Smith,50,S,Male,2019-07-07,Stoke-on-Trent
19425,Arturo,Zhao,Arturo Zhao,49,M,Male,2020-06-08,Billericay
19426,Brian,Stewart,Brian Stewart,49,S,Male,2019-10-22,Bobigny
19427,Troy,Lopez,Troy Lopez,49,S,Male,2019-09-28,Paris
19428,Eric,Turner,Eric Turner,43,M,Male,2018-07-05,Darmstadt
19429,Jared,Kelly,Jared Kelly,48,S,Male,2018-08-25,Kassel
19430,Sharon,Goel,Sharon Goel,99,M,Female,2020-11-22,Liverpool
19431,Bonnie,She,Bonnie She,49,S,Female,2020-09-22,Bobigny
19432,Armando,Dominguez,Armando Dominguez,44,S,Male,2018-08-02,Solingen
19433,Bridget,Raje,Bridget Raje,49,M,Female,2019-08-12,Peterborough
19434,Geoffrey,Ashe,Geoffrey Ashe,44,S,Male,2019-10-16,Orleans
19435,Benjamin,Thompson,Benjamin Thompson,44,M,Male,2019-08-02,Billericay
19436,Gregory,Pal,Gregory Pal,49,M,Male,2019-10-17,Paris
19437,Kelsey,Rai,Kelsey Rai,44,S,Female,2019-08-13,Milton Keynes
19438,Shannon,Hu,Shannon Hu,44,M,Female,2018-09-12,Berlin
19439,Franklin,Xu,Franklin Xu,50,S,Male,2018-10-17,Eilenburg
19440,Alicia,Sharma,Alicia Sharma,50,M,Female,2019-08-28,Milton Keynes
19441,Dale,She,Dale She,50,S,Male,2019-10-20,Saint Ouen
19442,Connor,Hill,Connor Hill,39,S,Male,2019-10-01,Villeneuve-d'Ascq
19443,Dominic,Raman,Dominic Raman,62,M,Male,2018-10-10,Stuttgart
19444,Kayla,Thomas,Kayla Thomas,51,M,Female,2020-10-12,Bobigny
19445,Emma,Thompson,Emma Thompson,51,M,Female,2020-10-27,Leeds
19446,Bridget,Nath,Bridget Nath,51,M,Female,2019-10-16,Saint Ouen
19447,Yolanda,Simpson,Yolanda Simpson,51,M,Female,2019-10-18,Dunkerque
19448,Meagan,Fernandez,Meagan Fernandez,52,S,Female,2019-09-18,London
19449,Nuan,Yuan,Nuan Yuan,92,M,Male,2020-06-27,Braunschweig
19450,Keith,Lal,Keith Lal,52,M,Male,2018-10-12,Werne
19451,Pedro,Sara,Pedro Sara,52,S,Male,2018-10-26,Frankfurt am Main
19452,Jacob,Anderson,Jacob Anderson,52,M,Male,2019-11-17,Villeneuve-d'Ascq
19453,Veronica,Rana,Veronica Rana,46,M,Female,2018-10-28,Berlin
19454,Roger,Sharma,Roger Sharma,51,M,Male,2018-10-22,Neunkirchen
19455,Jack,Perez,Jack Perez,52,S,Male,2019-09-08,Kirkby
19456,Jesse,Perez,Jesse Perez,92,M,Male,2020-12-20,Bottrop
19457,Jennifer,Williams,Jennifer Williams,92,S,Female,2020-12-13,Newcastle upon Tyne
19458,Tyrone,Blanco,Tyrone Blanco,52,M,Male,2019-11-23,Roncq
19459,Katie,Yuan,Katie Yuan,52,M,Female,2019-10-23,Warrington
19460,Arthur,Diaz,Arthur Diaz,53,M,Male,2020-03-08,Morangis
19461,Nichole,Shan,Nichole Shan,53,S,Female,2020-09-08,Cambridge
19462,Paige,Travers,Paige Travers,48,S,Female,2020-03-10,Villeneuve-d'Ascq
19463,Cassandra,Chandra,Cassandra Chandra,53,M,Female,2020-03-09,Sèvres
19464,Tyrone,Alonso,Tyrone Alonso,89,M,Male,2020-10-17,Paris
19465,Sierra,Baker,Sierra Baker,90,S,Female,2020-05-19,Roubaix
19466,Morgan,Lopez,Morgan Lopez,55,M,Female,2020-05-20,Kirkby
19467,Krista,Alvarez,Krista Alvarez,55,S,Female,2019-10-25,Maidenhead
19468,Ramon,Lin,Ramon Lin,50,S,Male,2020-11-23,Courbevoie
19469,Valerie,Cai,Valerie Cai,56,S,Female,2021-01-08,Paris
19470,Kelli,Ye,Kelli Ye,50,S,Female,2020-09-01,West Sussex
19471,Bryant,Martinez,Bryant Martinez,56,S,Male,2019-10-03,Oxon
19472,Heidi,Sara,Heidi Sara,50,S,Female,2018-10-23,Paderborn
19473,Roger,Chande,Roger Chande,50,S,Male,2019-11-01,Paris
19474,Jenny,Luo,Jenny Luo,52,S,Female,2019-11-25,Colomiers
19475,Mandy,Ye,Mandy Ye,53,M,Female,2019-11-12,Paris
19476,Sarah,Anderson,Sarah Anderson,47,M,Female,2018-11-03,Werne
19477,Lance,Rubio,Lance Rubio,52,M,Male,2019-09-30,London
19478,Tasha,Goel,Tasha Goel,52,M,Female,2020-10-01,W. York
19479,Jessica,Gray,Jessica Gray,50,S,Female,2019-10-14,Watford
19480,Lisa,Zeng,Lisa Zeng,51,M,Female,2019-11-08,Courbevoie
19481,Darren,Suarez,Darren Suarez,51,M,Male,2020-09-04,Suresnes
19482,Andy,Ortega,Andy Ortega,57,M,Male,2018-11-21,Paderborn
19483,Michele,Serrano,Michele Serrano,79,M,Female,2020-08-26,Liverpool
19484,Willie,Liang,Willie Liang,54,M,Male,2020-11-17,Paris
19485,Raul,Shan,Raul Shan,53,S,Male,2020-12-09,Paris
19486,Melanie,Price,Melanie Price,54,M,Female,2021-01-16,Kirkby
19487,Dwayne,Gutierrez,Dwayne Gutierrez,55,M,Male,2020-09-04,Boulogne-Billancourt
19488,Jamie,Lin,Jamie Lin,55,S,Female,2020-10-17,Les Ulis
19489,Alexandra,Patterson,Alexandra Patterson,55,S,Female,2020-08-29,Metz
19490,Kristina,Smith,Kristina Smith,54,S,Female,2020-04-04,Paris
19491,Stanley,Prasad,Stanley Prasad,44,S,Male,2021-01-19,Roncq
19492,Andres,Andersen,Andres Andersen,49,S,Male,2020-08-03,Tremblay-en-France
19493,Karla,Shan,Karla Shan,55,M,Female,2019-11-08,W. York
19494,Sergio,Martinez,Sergio Martinez,40,S,Male,2020-10-14,Paris
19495,Francis,Gill,Francis Gill,40,S,Male,2020-06-22,Paris
19496,Edgar,Subram,Edgar Subram,40,S,Male,2018-11-21,Frankfurt am Main
19497,Raul,She,Raul She,40,S,Male,2020-08-17,London
19498,Christy,Wang,Christy Wang,40,S,Female,2020-06-28,Warrington
19499,Shawn,Black,Shawn Black,55,M,Male,2019-11-09,London
19500,Russell,Shan,Russell Shan,50,M,Male,2019-11-19,Stoke-on-Trent
19501,Allison,Edwards,Allison Edwards,51,M,Female,2018-11-02,Solingen
19502,Felicia,Carlson,Felicia Carlson,52,M,Female,2019-11-07,Milton Keynes
19503,Bridget,Luo,Bridget Luo,57,M,Female,2019-12-05,Verrieres Le Buisson
19504,Dominic,Garcia,Dominic Garcia,56,M,Male,2019-12-19,Saint Ouen
19505,Gilbert,She,Gilbert She,41,S,Male,2020-06-17,Berks
19506,Candice,Lin,Candice Lin,41,S,Female,2019-11-18,London
19507,Raul,Shen,Raul Shen,41,S,Male,2020-07-12,Paris
19508,Troy,Rana,Troy Rana,43,M,Male,2020-09-07,Paris
19509,Nancy,Suri,Nancy Suri,43,S,Female,2020-11-02,Frankfurt
19510,Renee,Torres,Renee Torres,43,S,Female,2019-10-30,London
19511,Marcus,Ward,Marcus Ward,43,S,Male,2019-11-26,Oxford
19512,Marco,Kapoor,Marco Kapoor,43,M,Male,2020-04-10,W. York
19513,Jessie,Liang,Jessie Liang,39,M,Male,2020-08-17,London
19514,Kari,Rodriguez,Kari Rodriguez,39,S,Female,2020-07-23,Offenbach
19515,Nancy,Garcia,Nancy Garcia,38,S,Female,2020-03-28,Chatou
19516,Kaitlyn,Griffin,Kaitlyn Griffin,44,S,Female,2020-03-24,Chatou
19517,Max,Gomez,Max Gomez,43,S,Male,2019-12-14,Pantin
19518,Clifford,Arun,Clifford Arun,44,S,Male,2018-12-16,München
19519,Bianca,Zhu,Bianca Zhu,45,S,Female,2020-06-02,Paris
19520,Kari,Muñoz,Kari Muñoz,40,M,Female,2020-03-13,Peterborough
19521,Jaime,Dominguez,Jaime Dominguez,46,S,Female,2020-02-14,Pantin
19522,Christian,Powell,Christian Powell,39,M,Male,2020-05-16,York
19523,Brittney,Holt,Brittney Holt,41,S,Female,2020-05-17,London
19524,Denise,Malhotra,Denise Malhotra,41,S,Female,2020-06-25,Tremblay-en-France
19525,Hannah,Flores,Hannah Flores,59,S,Female,2020-09-10,Vancouver
19526,Angela,Cooper,Angela Cooper,52,S,Female,2020-06-03,Shawnee
19527,Gabriel,Adams,Gabriel Adams,46,S,Male,2020-06-28,Victoria
19528,Bailey,Hall,Bailey Hall,52,S,Female,2020-08-09,Beaverton
19529,Bailey,Parker,Bailey Parker,46,S,Female,2020-02-10,Spokane
19530,Lisa,Liang,Lisa Liang,52,S,Female,2020-02-25,Burlingame
19531,John,Robinson,John Robinson,51,S,Male,2020-02-08,Colma
19532,Victoria,Brown,Victoria Brown,52,S,Female,2020-01-31,Daly City
19533,Vanessa,Long,Vanessa Long,52,S,Female,2020-02-17,La Jolla
19534,Adrian,Torres,Adrian Torres,52,S,Male,2020-02-07,La Jolla
19535,Alex,Mitchell,Alex Mitchell,52,S,Male,2020-02-15,National City
19536,Brooke,Cooper,Brooke Cooper,59,M,Female,2020-06-18,Victoria
19537,Michelle,Brooks,Michelle Brooks,53,M,Female,2020-03-20,Milwaukie
19538,Connor,Hall,Connor Hall,59,M,Male,2020-03-08,Olympia
19539,Latoya,Raji,Latoya Raji,59,M,Female,2020-03-12,Colma
19540,Jade,Richardson,Jade Richardson,59,M,Female,2020-11-01,Kirkland
19541,Alexandra,Cooper,Alexandra Cooper,60,M,Female,2020-08-06,Westminster
19542,Robert,Allen,Robert Allen,60,M,Male,2020-06-10,Salem
19543,Evan,Torres,Evan Torres,60,M,Male,2020-05-01,Corvallis
19544,Katherine,Price,Katherine Price,60,M,Female,2020-02-14,Spring Valley
19545,Garrett,Watson,Garrett Watson,44,S,Male,2020-03-09,National City
19546,Angel,Campbell,Angel Campbell,61,S,Male,2020-06-14,Vancouver
19547,Lauren,Patterson,Lauren Patterson,50,M,Female,2020-03-19,Imperial Beach
19548,Kaitlyn,Howard,Kaitlyn Howard,60,M,Female,2020-03-12,Berkeley
19549,Kevin,Sharma,Kevin Sharma,60,M,Male,2020-03-18,Marysville
19550,Lucas,Perez,Lucas Perez,55,M,Male,2020-03-10,El Cajon
19551,Samuel,Alexander,Samuel Alexander,56,M,Male,2020-09-27,Redmond
19552,Margaret,Zhu,Margaret Zhu,55,M,Female,2020-03-12,Burien
19553,Karen,Wang,Karen Wang,60,M,Female,2020-06-14,Cliffside
19554,Emmanuel,Raman,Emmanuel Raman,55,S,Male,2020-09-24,Cliffside
19555,Alejandro,Liu,Alejandro Liu,50,M,Male,2018-08-11,Geelong
19556,Shawna,Andersen,Shawna Andersen,50,M,Female,2018-08-24,Bendigo
19557,Bridget,She,Bridget She,50,S,Female,2018-08-28,St. Leonards
19558,Gloria,Ortega,Gloria Ortega,49,M,Female,2018-08-16,Bendigo
19559,Cedric,Cai,Cedric Cai,43,M,Male,2018-08-17,Milsons Point
19560,Randall,Martin,Randall Martin,43,M,Male,2018-08-07,Newcastle
19561,Orlando,Serrano,Orlando Serrano,49,M,Male,2018-08-11,Lane Cove
19562,Leah,Guo,Leah Guo,50,S,Female,2018-08-01,Milsons Point
19563,Robin,Moreno,Robin Moreno,50,M,Female,2018-08-23,Bendigo
19564,Lawrence,Gutierrez,Lawrence Gutierrez,45,M,Male,2018-08-23,Malabar
19565,Patricia,Saunders,Patricia Saunders,40,M,Female,2018-08-03,Cranbourne
19566,Ruben,Sara,Ruben Sara,51,S,Male,2020-05-18,Hervey Bay
19567,Barbara,Hu,Barbara Hu,52,M,Female,2020-03-27,St. Leonards
19568,Candice,Sun,Candice Sun,49,M,Female,2018-08-01,North Sydney
19569,Kellie,Torres,Kellie Torres,46,M,Female,2020-08-17,Cloverdale
19570,Kristy,Navarro,Kristy Navarro,52,M,Female,2020-02-11,Malabar
19571,Sydney,Johnson,Sydney Johnson,46,S,Female,2020-03-16,Wollongong
19572,Melissa,Bailey,Melissa Bailey,46,M,Female,2020-04-09,Caloundra
19573,Deanna,Rubio,Deanna Rubio,46,M,Female,2020-12-25,Gold Coast
19574,Michele,Ramos,Michele Ramos,53,S,Female,2020-04-20,Bendigo
19575,Marco,Patel,Marco Patel,41,S,Male,2020-03-07,Wollongong
19576,Mackenzie,Hill,Mackenzie Hill,53,S,Female,2018-08-11,Hobart
19577,Martin,Perez,Martin Perez,47,M,Male,2018-08-24,Seaford
19578,Max,Rubio,Max Rubio,53,M,Male,2020-07-04,St. Leonards
19579,Dawn,Zheng,Dawn Zheng,53,M,Female,2020-10-24,Sydney
19580,Eddie,Sanz,Eddie Sanz,53,M,Male,2020-04-04,North Sydney
19581,Todd,Ma,Todd Ma,54,M,Male,2020-09-19,Melbourne
19582,Bethany,Luo,Bethany Luo,50,S,Female,2020-11-14,Brisbane
19583,Jake,Li,Jake Li,51,M,Male,2020-05-18,Darlinghurst
19584,Terrance,Sanchez,Terrance Sanchez,45,S,Male,2020-02-05,Gold Coast
19585,Kristi,Fernandez,Kristi Fernandez,50,S,Female,2020-08-12,Hobart
19586,Alvin,Sharma,Alvin Sharma,51,S,Male,2018-08-20,Rockhampton
19587,Alyssa,Martin,Alyssa Martin,51,M,Female,2020-04-14,Sunbury
19588,Raymond,Raman,Raymond Raman,51,M,Male,2018-08-07,Warrnambool
19589,Jake,Huang,Jake Huang,54,M,Male,2020-04-11,Silverwater
19590,Martin,Subram,Martin Subram,44,M,Male,2020-03-01,Rockhampton
19591,Derek,Raji,Derek Raji,55,S,Male,2020-04-24,Warrnambool
19592,Tara,Xu,Tara Xu,50,S,Female,2018-08-22,Darlinghurst
19593,Carla,Rana,Carla Rana,55,S,Female,2018-08-26,East Brisbane
19594,Suzanne,Liu,Suzanne Liu,55,S,Female,2018-08-08,Rockhampton
19595,Carl,Raji,Carl Raji,56,S,Male,2018-08-22,Seaford
19596,Allen,Fernandez,Allen Fernandez,50,S,Male,2018-08-05,Darlinghurst
19597,Jay,Martin,Jay Martin,40,M,Male,2020-06-11,Milsons Point
19598,Kaitlyn,Powell,Kaitlyn Powell,51,M,Female,2018-08-09,Sydney
19599,Alvin,Jai,Alvin Jai,52,M,Male,2018-08-19,Findon
19600,Lacey,Andersen,Lacey Andersen,57,M,Female,2020-04-20,Matraville
19601,Alfredo,Suarez,Alfredo Suarez,58,M,Male,2018-08-22,Hawthorne
19602,Stanley,Madan,Stanley Madan,53,S,Male,2018-08-24,Matraville
19603,Tabitha,Hernandez,Tabitha Hernandez,52,S,Female,2020-03-27,Matraville
19604,Wendy,Blanco,Wendy Blanco,52,S,Female,2020-03-30,North Ryde
19605,Brad,Shan,Brad Shan,53,M,Male,2018-08-19,St. Leonards
19606,Gabriel,Parker,Gabriel Parker,87,S,Male,2020-03-23,Hervey Bay
19607,Troy,Subram,Troy Subram,54,S,Male,2018-08-06,Caloundra
19608,Harold,Prasad,Harold Prasad,42,M,Male,2020-07-07,Milsons Point
19609,Kari,Martinez,Kari Martinez,55,S,Female,2018-08-25,Geelong
19610,Deborah,Andersen,Deborah Andersen,54,M,Female,2020-04-30,Coffs Harbour
19611,Meagan,Prasad,Meagan Prasad,55,S,Female,2018-08-21,Coffs Harbour
19612,Marvin,Sanz,Marvin Sanz,50,S,Male,2018-08-10,Hervey Bay
19613,Ruben,Garcia,Ruben Garcia,44,S,Male,2018-08-01,Rockhampton
19614,Wyatt,Williams,Wyatt Williams,56,S,Male,2018-08-22,Townsville
19615,Franklin,Sun,Franklin Sun,51,S,Male,2018-08-26,Goulburn
19616,Stefanie,Rana,Stefanie Rana,57,M,Female,2018-08-26,Hobart
19617,Keith,Nath,Keith Nath,51,M,Male,2020-08-17,Milsons Point
19618,Ross,Johnsen,Ross Johnsen,57,M,Male,2020-07-07,Townsville
19619,Eduardo,Morris,Eduardo Morris,56,M,Male,2020-03-05,Warrnambool
19620,Andy,Vazquez,Andy Vazquez,52,S,Male,2018-09-22,Goulburn
19621,Mariah,Barnes,Mariah Barnes,61,M,Female,2018-09-17,Townsville
19622,Roger,Yuan,Roger Yuan,60,M,Male,2020-06-05,Lane Cove
19623,Cristina,Tang,Cristina Tang,60,M,Female,2020-06-05,Newcastle
19624,Wesley,Zhu,Wesley Zhu,62,M,Male,2020-08-26,Rhodes
19625,Ivan,Gonzalez,Ivan Gonzalez,51,S,Male,2020-03-30,Hawthorne
19626,Bradley,Anand,Bradley Anand,53,M,Male,2020-07-13,Goulburn
19627,Kari,Blanco,Kari Blanco,59,M,Female,2020-02-25,Perth
19628,Holly,Martinez,Holly Martinez,62,S,Female,2018-08-31,Warrnambool
19629,Theresa,Carlson,Theresa Carlson,63,M,Female,2020-04-01,East Brisbane
19630,Jodi,Raje,Jodi Raje,62,M,Female,2020-05-23,Hervey Bay
19631,Timothy,Scott,Timothy Scott,60,M,Male,2018-09-22,Coffs Harbour
19632,Lawrence,Vazquez,Lawrence Vazquez,69,S,Male,2020-02-21,Newcastle
19633,Destiny,Gray,Destiny Gray,42,S,Female,2020-06-15,Glendale
19634,Gregory,Nath,Gregory Nath,44,M,Male,2020-09-19,Chula Vista
19635,Dawn,Shan,Dawn Shan,42,S,Female,2020-11-26,Beaverton
19636,Jessica,Lee,Jessica Lee,42,M,Female,2020-09-02,Beaverton
19637,Eduardo,Long,Eduardo Long,43,S,Male,2020-08-23,Bellingham
19638,Kimberly,Peterson,Kimberly Peterson,38,M,Female,2020-12-26,W. Linn
19639,Victor,Gill,Victor Gill,39,S,Male,2020-02-14,Chula Vista
19640,Richard,Walker,Richard Walker,38,M,Male,2020-06-27,Port Hammond
19641,Richard,Evans,Richard Evans,39,S,Male,2020-04-13,Lake Oswego
19642,Kaylee,Evans,Kaylee Evans,40,S,Female,2020-04-20,Langley
19643,Jacqueline,Watson,Jacqueline Watson,40,M,Female,2020-02-17,Portland
19644,Gloria,Gill,Gloria Gill,41,S,Female,2020-09-11,Chula Vista
19645,Carlos,Rogers,Carlos Rogers,42,M,Male,2020-04-04,Port Hammond
19646,Ian,Lee,Ian Lee,40,S,Male,2020-11-04,Metchosin
19647,Hailey,Sanders,Hailey Sanders,39,S,Female,2020-05-10,Newton
19648,Lauren,Hall,Lauren Hall,39,S,Female,2020-05-04,Royal Oak
19649,Elizabeth,Martin,Elizabeth Martin,39,S,Female,2020-09-25,Kirkland
19650,Sabrina,Sanz,Sabrina Sanz,80,M,Female,2020-12-15,East Brisbane
19651,Jarrod,Perez,Jarrod Perez,79,M,Male,2021-01-05,North Sydney
19652,Douglas,Rodriguez,Douglas Rodriguez,76,S,Male,2018-09-25,Melton
19653,Tina,Gonzalez,Tina Gonzalez,77,M,Female,2018-09-19,Townsville
19654,Richard,Alexander,Richard Alexander,43,M,Male,2020-06-29,Lebanon
19655,Cindy,Murphy,Cindy Murphy,42,S,Female,2020-05-17,West Covina
19656,Sydney,Travers,Sydney Travers,44,M,Female,2020-08-29,Grossmont
19657,Emily,Griffin,Emily Griffin,47,S,Female,2020-06-22,Renton
19658,Dylan,Russell,Dylan Russell,51,S,Male,2020-06-16,San Gabriel
19659,Wyatt,Robinson,Wyatt Robinson,50,S,Male,2020-06-16,Long Beach
19660,Devin,Hill,Devin Hill,56,M,Male,2020-05-29,Santa Cruz
19661,Nathaniel,Cox,Nathaniel Cox,51,S,Male,2020-11-11,Metchosin
19662,Lauren,Powell,Lauren Powell,45,M,Female,2020-07-25,Oak Bay
19663,Alex,Allen,Alex Allen,39,M,Male,2020-08-25,Ballard
19664,Ethan,Alexander,Ethan Alexander,45,S,Male,2020-12-22,Portland
19665,Eduardo,Gonzales,Eduardo Gonzales,51,M,Male,2020-11-08,Berkeley
19666,Hailey,Alexander,Hailey Alexander,74,M,Female,2020-10-09,Hobart
19667,Billy,Carlson,Billy Carlson,75,M,Male,2020-11-19,South Melbourne
19668,Erick,Patel,Erick Patel,40,M,Male,2020-12-18,Burien
19669,Hailey,Hill,Hailey Hill,41,S,Female,2020-06-24,Sedro Woolley
19670,Erik,Gutierrez,Erik Gutierrez,41,S,Male,2020-03-13,Burbank
19671,Michael,Davis,Michael Davis,41,M,Male,2020-03-26,Concord
19672,Rosa,Zhao,Rosa Zhao,74,M,Female,2020-10-22,Brisbane
19673,Mathew,Navarro,Mathew Navarro,74,M,Male,2020-08-24,North Ryde
19674,Casey,Deng,Casey Deng,73,S,Female,2020-10-01,Rockhampton
19675,Dwayne,Gill,Dwayne Gill,73,M,Male,2020-09-10,Cranbourne
19676,Diana,Gutierrez,Diana Gutierrez,72,M,Female,2020-05-20,St. Leonards
19677,Dylan,Shan,Dylan Shan,67,M,Male,2020-04-19,Gold Coast
19678,Martin,Rodriguez,Martin Rodriguez,47,M,Male,2020-03-21,Burien
19679,Erick,Rana,Erick Rana,42,M,Male,2020-03-10,Coronado
19680,Jan,King,Jan King,47,M,Female,2020-03-23,Lebanon
19681,Morgan,King,Morgan King,41,M,Female,2020-07-15,Haney
19682,Eric,Kumar,Eric Kumar,46,M,Male,2020-03-14,Kirkland
19683,Marcus,Parker,Marcus Parker,47,M,Male,2020-03-01,Milwaukie
19684,Alexandra,Lee,Alexandra Lee,49,S,Female,2020-03-23,Olympia
19685,Brandy,Perez,Brandy Perez,55,M,Female,2020-10-14,Beverly Hills
19686,Charles,Hernandez,Charles Hernandez,55,M,Male,2020-08-13,Daly City
19687,Connor,Coleman,Connor Coleman,55,M,Male,2020-05-30,Newport Beach
19688,Timothy,Baker,Timothy Baker,63,M,Male,2020-07-09,Palo Alto
19689,Elizabeth,Gonzales,Elizabeth Gonzales,63,S,Female,2020-06-15,Spokane
19690,Robert,White,Robert White,79,S,Male,2020-06-04,Santa Monica
19691,Gabriella,Cox,Gabriella Cox,56,S,Female,2020-06-01,Sedro Woolley
19692,Aaron,Edwards,Aaron Edwards,55,M,Male,2020-06-02,Beverly Hills
19693,Kayla,Foster,Kayla Foster,56,M,Female,2020-05-20,Vancouver
19694,Stephanie,Perez,Stephanie Perez,56,M,Female,2020-07-27,Edmonds
19695,Angel,Gonzalez,Angel Gonzalez,51,M,Male,2020-02-07,Oregon City
19696,Adam,Patterson,Adam Patterson,57,M,Male,2020-06-02,El Cajon
19697,Isabella,Wood,Isabella Wood,57,S,Female,2020-06-26,Grossmont
19698,Stephanie,Barnes,Stephanie Barnes,57,M,Female,2020-06-18,San Diego
19699,Stephanie,James,Stephanie James,52,M,Female,2020-10-13,Spokane
19700,Gabriel,Hall,Gabriel Hall,52,M,Male,2020-08-30,Burlingame
